-1196,-1289,-745,-1065,-782,1,4,0,4,8,0
-1197,-1289,-746,-1065,-783,1,4,1,5,9,0
-1197,-1289,-746,-1065,-783,1,4,1,5,10,0
-1197,-1290,-747,-1065,-784,1,4,0,5,10,0
-1197,-1290,-747,-1065,-784,1,4,0,5,10,0
-1197,-1290,-747,-1065,-785,1,4,0,5,9,0
-1197,-1290,-747,-1065,-786,0,4,0,5,9,0
-1197,-1290,-747,-1066,-787,0,4,0,5,8,0
-1197,-1290,-746,-1066,-786,0,4,-1,5,7,0
-1197,-1290,-746,-1066,-785,0,4,-1,5,7,0
-1196,-1290,-746,-1067,-784,0,4,-1,5,6,0
-1196,-1290,-746,-1067,-782,0,4,-1,5,6,0
-1196,-1290,-745,-1067,-782,0,4,-1,4,6,0
-1196,-1290,-745,-1067,-782,0,4,-1,4,6,0
-1197,-1289,-745,-1066,-782,0,4,-1,4,6,0
-1197,-1288,-744,-1066,-782,0,4,0,4,7,0
-1196,-1288,-743,-1064,-780,0,4,0,4,7,0
-1195,-1287,-742,-1063,-778,0,4,0,4,8,0
-1194,-1286,-742,-1062,-776,1,5,0,4,9,0
-1194,-1285,-741,-1062,-775,1,5,0,4,9,0
-1193,-1285,-740,-1062,-774,1,6,0,5,10,0
-1193,-1285,-740,-1062,-774,1,6,1,5,11,0
-1193,-1286,-740,-1063,-774,1,7,2,6,12,0
-1194,-1286,-740,-1063,-775,2,7,2,7,13,0
-1194,-1286,-740,-1064,-776,2,8,3,7,14,0
-1194,-1287,-741,-1064,-778,3,8,3,7,15,0
-1194,-1287,-742,-1064,-779,3,8,4,7,16,0
-1194,-1287,-742,-1064,-780,3,8,4,7,16,0
-1194,-1288,-743,-1064,-781,3,8,4,7,15,0
-1194,-1288,-743,-1064,-780,3,8,4,7,15,0
-1194,-1288,-743,-1064,-780,3,7,3,6,14,0
-1194,-1288,-743,-1065,-780,3,7,3,6,13,0
-1194,-1288,-743,-1066,-780,3,7,3,6,12,0
-1194,-1288,-743,-1066,-780,3,7,2,6,12,0
-1194,-1288,-743,-1067,-779,3,6,2,6,11,0
-1194,-1288,-743,-1067,-779,3,6,2,5,11,0
-1194,-1287,-743,-1067,-779,3,6,2,5,11,0
-1194,-1287,-743,-1066,-779,3,6,1,5,11,0
-1194,-1287,-743,-1066,-779,3,6,1,4,11,0
-1194,-1286,-743,-1066,-779,3,6,1,4,11,0
-1194,-1286,-744,-1067,-778,3,6,1,4,12,0
-1194,-1286,-745,-1067,-777,3,7,1,4,12,0
-1194,-1286,-745,-1067,-776,3,7,1,3,12,0
-1194,-1286,-745,-1067,-776,3,7,1,3,12,0
-1194,-1287,-745,-1067,-777,3,7,1,3,12,0
-1194,-1287,-745,-1067,-777,3,8,1,3,13,0
-1194,-1287,-745,-1067,-777,3,8,0,3,13,0
-1193,-1287,-744,-1066,-776,3,8,0,3,13,0
-1193,-1287,-744,-1065,-774,3,8,0,3,14,0
-1192,-1287,-743,-1065,-773,3,7,0,3,14,0
-1192,-1288,-743,-1064,-773,3,7,0,4,14,0
-1193,-1288,-743,-1064,-773,3,7,0,4,15,0
-1193,-1288,-743,-1065,-774,3,7,0,4,15,0
-1193,-1287,-742,-1065,-775,4,7,1,4,16,0
-1193,-1287,-742,-1066,-776,4,7,1,5,16,0
-1194,-1286,-742,-1066,-777,4,7,1,5,17,0
-1194,-1286,-742,-1066,-778,4,7,2,5,17,0
-1194,-1286,-742,-1066,-779,4,7,2,5,16,0
-1194,-1286,-741,-1066,-780,4,7,2,5,16,0
-1193,-1286,-741,-1065,-780,3,7,2,5,15,0
-1192,-1286,-741,-1065,-778,3,8,2,4,14,0
-1191,-1286,-741,-1065,-777,3,8,3,4,13,0
-1191,-1286,-741,-1066,-777,3,8,3,4,13,0
-1191,-1286,-742,-1066,-778,4,8,3,4,12,0
-1191,-1286,-742,-1067,-780,4,8,3,4,12,0
-1191,-1286,-742,-1067,-780,4,8,3,4,12,0
-1191,-1287,-742,-1068,-780,5,8,3,4,12,0
-1191,-1286,-742,-1067,-779,5,8,3,4,12,0
-1190,-1286,-742,-1067,-776,5,8,3,4,12,0
-1189,-1285,-741,-1066,-774,6,8,3,3,12,0
-1188,-1284,-741,-1066,-772,6,8,3,3,12,0
-1188,-1284,-741,-1065,-771,6,8,3,3,13,0
-1188,-1284,-741,-1064,-771,6,8,3,3,13,0
-1188,-1285,-742,-1064,-772,7,9,3,3,14,0
-1188,-1285,-742,-1063,-773,7,9,3,4,15,0
-1188,-1285,-742,-1063,-773,8,9,3,4,17,0
-1187,-1285,-742,-1063,-774,8,9,3,5,17,0
-1187,-1285,-742,-1063,-775,9,9,3,5,18,0
-1187,-1284,-742,-1063,-775,9,10,3,6,18,0
-1187,-1284,-742,-1063,-774,9,10,3,6,18,0
-1186,-1284,-742,-1063,-773,9,10,3,7,18,0
-1186,-1284,-742,-1062,-771,9,9,3,7,18,0
-1185,-1284,-742,-1062,-769,10,10,3,7,17,0
-1185,-1284,-741,-1062,-768,10,10,3,7,17,0
-1185,-1284,-741,-1062,-769,10,10,3,7,18,0
-1184,-1283,-740,-1062,-769,10,10,3,7,18,0
-1183,-1283,-740,-1061,-770,11,10,3,8,19,0
-1182,-1282,-740,-1060,-770,11,10,3,8,20,0
-1181,-1282,-739,-1059,-770,12,10,3,8,21,0
-1179,-1282,-739,-1058,-770,12,11,3,8,21,0
-1177,-1281,-738,-1057,-769,13,11,4,9,21,0
-1175,-1281,-738,-1056,-768,14,11,4,9,21,0
-1173,-1280,-738,-1055,-766,15,11,5,10,21,0
-1170,-1280,-737,-1054,-765,16,12,5,11,21,0
-1168,-1279,-737,-1053,-763,18,12,5,12,22,0
-1165,-1278,-737,-1052,-762,19,13,6,13,22,0
-1161,-1277,-736,-1050,-759,21,13,6,14,23,0
-1156,-1276,-735,-1047,-756,24,14,7,15,24,0
-1149,-1274,-734,-1044,-750,26,14,7,16,26,0
-1142,-1272,-732,-1040,-743,29,15,8,17,28,0
-1133,-1269,-730,-1036,-733,32,16,8,19,30,0
-1122,-1266,-727,-1031,-723,37,17,9,21,33,0
-1112,-1262,-723,-1025,-713,42,18,10,23,37,0
-1102,-1259,-719,-1020,-701,47,20,11,26,42,0
-1095,-1255,-713,-1013,-688,54,22,13,30,49,0
-1091,-1252,-706,-1007,-674,62,25,15,34,56,0
-1091,-1249,-698,-1001,-661,70,27,18,38,65,0
-1095,-1247,-688,-995,-651,78,30,22,43,75,0
-1103,-1247,-678,-991,-644,86,34,26,48,86,0
-1111,-1247,-669,-988,-642,92,37,32,54,98,0
-1119,-1248,-660,-986,-644,95,39,38,60,109,0
-1126,-1249,-652,-985,-648,97,42,45,65,119,0
-1131,-1250,-649,-985,-654,96,44,53,70,128,0
-1135,-1252,-648,-985,-661,93,45,61,74,134,0
-1139,-1254,-652,-986,-669,88,46,69,78,139,0
-1141,-1256,-658,-989,-678,83,45,77,81,140,0
-1143,-1259,-665,-991,-687,77,45,82,82,139,0
-1145,-1261,-673,-993,-694,71,44,86,83,136,0
-1146,-1263,-680,-995,-700,66,42,88,83,130,0
-1147,-1265,-686,-997,-705,62,41,87,83,124,0
-1148,-1266,-691,-998,-708,59,39,85,81,117,0
-1148,-1266,-695,-999,-711,56,37,80,80,110,0
-1148,-1267,-698,-1000,-711,54,35,75,78,103,0
-1149,-1267,-700,-1001,-712,52,33,69,76,97,0
-1149,-1266,-702,-1001,-712,51,31,64,75,92,0
-1150,-1266,-704,-1001,-712,50,30,59,73,87,0
-1151,-1267,-704,-1001,-713,49,29,54,72,84,0
-1153,-1267,-705,-1002,-714,49,28,50,71,82,0
-1155,-1268,-706,-1002,-716,48,28,47,70,80,0
-1157,-1269,-707,-1003,-718,47,28,45,70,79,0
-1159,-1270,-707,-1005,-719,46,27,43,69,78,0
-1161,-1271,-709,-1006,-721,45,27,41,69,77,0
-1164,-1272,-710,-1008,-723,44,27,40,68,76,0
-1165,-1273,-711,-1009,-724,42,26,39,67,75,0
-1167,-1273,-711,-1011,-725,41,25,38,67,74,0
-1167,-1273,-712,-1013,-726,39,24,37,66,72,0
-1168,-1273,-713,-1014,-727,37,24,36,64,71,0
-1169,-1273,-714,-1016,-728,35,23,35,63,69,0
-1170,-1273,-715,-1018,-729,33,22,35,61,68,0
-1171,-1273,-717,-1020,-732,32,22,34,60,67,0
-1173,-1274,-719,-1023,-735,30,21,33,58,65,0
-1175,-1275,-722,-1026,-738,29,21,32,56,64,0
-1177,-1276,-724,-1028,-740,28,21,31,54,63,0
-1179,-1276,-725,-1030,-741,27,21,29,52,61,0
-1179,-1277,-727,-1032,-742,26,21,28,50,59,0
-1180,-1277,-727,-1034,-742,24,20,26,48,57,0
-1180,-1278,-728,-1036,-742,23,20,24,46,55,0
-1181,-1278,-729,-1039,-742,21,19,22,44,54,0
-1181,-1279,-729,-1041,-742,20,18,21,41,52,0
