-1197,-1289,-745,-1071,-792,-3,0,0,0,4,0
-1197,-1289,-745,-1071,-792,-3,0,0,0,4,0
-1197,-1289,-745,-1071,-793,-3,0,0,0,3,0
-1197,-1289,-744,-1071,-793,-4,0,0,0,2,0
-1197,-1289,-744,-1072,-793,-4,0,0,0,1,0
-1197,-1289,-744,-1072,-794,-4,1,0,0,0,0
-1197,-1289,-744,-1072,-794,-4,1,0,0,0,0
-1197,-1289,-744,-1072,-794,-4,1,0,0,0,0
-1197,-1289,-744,-1072,-794,-4,1,0,0,-1,0
-1198,-1289,-744,-1072,-793,-4,1,0,0,-1,0
-1198,-1289,-745,-1072,-792,-4,1,0,-1,-1,0
-1197,-1288,-745,-1072,-790,-5,1,0,-1,-2,0
-1197,-1288,-745,-1071,-788,-5,1,0,-1,-1,0
-1197,-1288,-745,-1071,-788,-5,1,0,-1,-1,0
-1197,-1289,-746,-1072,-788,-5,1,0,-1,-1,0
-1197,-1290,-747,-1072,-790,0,1,0,-1,0,0
-1197,-1291,-748,-1072,-791,0,1,0,-1,0,0
-1196,-1292,-748,-1072,-792,0,1,0,-1,0,0
-1196,-1292,-748,-1072,-792,0,1,0,-1,1,0
-1195,-1292,-748,-1072,-791,0,1,0,-1,1,0
-1194,-1291,-747,-1072,-790,0,0,-1,-1,1,0
-1193,-1291,-747,-1072,-789,0,0,-1,-1,1,0
-1193,-1290,-747,-1072,-788,1,0,-2,-1,0,0
-1193,-1290,-747,-1072,-788,1,0,-2,-1,0,0
-1193,-1290,-748,-1072,-789,2,0,-2,-1,0,0
-1193,-1290,-749,-1072,-789,2,0,-2,-1,1,0
-1193,-1290,-749,-1072,-789,3,0,-2,-1,1,0
-1193,-1290,-748,-1072,-788,3,0,-2,-1,1,0
-1193,-1290,-748,-1072,-788,3,0,-2,-1,2,0
-1193,-1290,-747,-1072,-788,4,0,-2,-1,2,0
-1194,-1290,-746,-1072,-789,4,0,-2,-1,2,0
-1194,-1290,-745,-1072,-791,4,0,-2,-1,2,0
-1195,-1291,-745,-1072,-793,4,0,-2,-1,2,0
-1195,-1291,-745,-1072,-794,3,0,-2,-1,2,0
-1195,-1291,-745,-1072,-794,3,0,-2,-1,2,0
-1195,-1291,-745,-1072,-794,3,0,-1,-1,1,0
-1195,-1291,-745,-1072,-793,3,0,-1,-1,1,0
-1194,-1291,-745,-1072,-791,2,0,0,-1,0,0
-1193,-1291,-744,-1071,-789,2,0,0,-1,0,0
-1193,-1290,-744,-1071,-787,2,0,0,-1,0,0
-1192,-1289,-744,-1070,-785,2,0,0,-1,0,0
-1192,-1288,-743,-1070,-784,2,0,0,-1,0,0
-1191,-1288,-742,-1070,-783,3,0,0,-1,0,0
-1192,-1288,-741,-1070,-784,3,0,0,0,1,0
-1192,-1288,-741,-1070,-784,4,0,1,0,3,0
-1192,-1289,-741,-1070,-785,4,0,1,0,4,0
-1193,-1289,-741,-1070,-785,4,1,1,0,5,0
-1193,-1290,-742,-1070,-786,5,1,2,0,6,0
-1194,-1291,-742,-1070,-788,5,1,2,0,6,0
-1195,-1291,-743,-1070,-791,5,1,3,0,6,0
-1196,-1292,-743,-1071,-795,4,1,3,0,6,0
-1197,-1293,-744,-1071,-798,4,1,3,0,5,0
-1197,-1292,-745,-1071,-799,3,0,3,0,4,0
-1196,-1292,-745,-1070,-798,3,0,2,0,2,0
-1195,-1291,-745,-1069,-796,2,0,2,0,0,0
-1194,-1290,-744,-1069,-793,2,0,2,0,-1,0
-1193,-1289,-744,-1068,-791,1,0,1,0,-2,0
-1192,-1289,-744,-1068,-790,1,0,1,0,-3,0
-1192,-1289,-744,-1068,-790,2,0,0,0,-4,0
-1192,-1290,-744,-1068,-791,2,0,0,0,-3,0
-1192,-1291,-744,-1068,-791,2,0,0,1,-3,0
-1192,-1291,-745,-1068,-790,3,0,0,1,-2,0
-1192,-1291,-745,-1067,-788,4,0,0,1,0,0
-1191,-1291,-745,-1067,-787,4,0,0,2,0,0
-1191,-1291,-745,-1067,-785,4,0,0,2,0,0
-1191,-1291,-745,-1067,-785,5,0,0,2,1,0
-1191,-1291,-744,-1067,-784,5,0,0,2,2,0
-1191,-1291,-743,-1067,-783,5,0,0,2,2,0
-1191,-1291,-743,-1068,-782,5,0,0,3,3,0
-1191,-1291,-743,-1068,-780,6,0,0,3,4,0
-1191,-1291,-743,-1068,-779,6,0,0,3,5,0
-1191,-1291,-744,-1068,-778,6,0,0,3,6,0
-1191,-1291,-744,-1069,-779,6,0,1,3,8,0
-1192,-1291,-745,-1070,-785,6,0,1,2,9,0
-1193,-1291,-745,-1071,-788,6,0,1,2,10,0
-1193,-1291,-745,-1071,-790,6,0,1,2,10,0
-1193,-1291,-745,-1070,-791,6,0,1,1,9,0
-1193,-1291,-745,-1070,-790,5,0,0,1,8,0
-1193,-1290,-745,-1069,-789,5,0,0,0,7,0
-1192,-1290,-744,-1068,-787,5,0,0,0,5,0
-1191,-1290,-744,-1068,-785,4,0,0,0,4,0
-1190,-1289,-743,-1067,-783,4,0,0,0,3,0
-1189,-1288,-743,-1068,-781,4,0,0,0,3,0
-1188,-1288,-744,-1068,-781,5,0,0,1,3,0
-1187,-1288,-744,-1068,-781,5,0,0,1,4,0
-1186,-1287,-744,-1068,-782,6,0,0,2,5,0
-1185,-1287,-744,-1067,-782,7,1,1,2,6,0
-1185,-1287,-744,-1066,-782,7,1,1,2,8,0
-1184,-1287,-743,-1065,-782,8,2,1,2,8,0
-1183,-1286,-742,-1064,-781,9,2,1,2,9,0
-1181,-1285,-741,-1062,-778,10,2,1,3,9,0
-1179,-1284,-740,-1061,-775,11,3,1,3,9,0
-1177,-1282,-739,-1059,-772,12,3,1,4,10,0
-1174,-1281,-737,-1057,-767,13,4,2,5,10,0
-1170,-1279,-735,-1055,-762,14,4,2,6,12,0
-1165,-1277,-733,-1052,-756,16,5,3,7,13,0
-1159,-1275,-731,-1048,-750,18,6,5,9,16,0
-1151,-1272,-728,-1043,-743,20,7,6,11,19,0
-1142,-1269,-725,-1038,-735,24,9,7,13,23,0
-1131,-1265,-721,-1032,-725,28,11,9,15,28,0
-1117,-1260,-716,-1025,-713,33,13,11,18,33,0
-1102,-1255,-710,-1017,-699,39,15,14,22,40,0
-1085,-1250,-703,-1006,-682,46,18,17,26,47,0
-1066,-1244,-694,-994,-660,55,21,20,31,55,0
-1047,-1237,-683,-980,-634,66,25,24,38,66,0
-1030,-1230,-670,-965,-601,78,29,29,45,78,0
-1017,-1223,-654,-948,-564,92,34,35,53,92,0
-1010,-1217,-634,-931,-524,107,39,42,63,110,0
-1012,-1212,-611,-915,-485,122,44,51,74,131,0
-1022,-1208,-585,-902,-452,137,50,62,87,156,0
-1039,-1208,-554,-893,-430,150,56,75,100,184,0
-1060,-1211,-522,-890,-423,160,62,90,114,215,0
-1083,-1216,-492,-894,-435,166,68,109,128,246,0
-1104,-1223,-472,-905,-466,167,72,130,141,276,0
-1122,-1232,-468,-921,-510,163,74,154,152,301,0
-1136,-1241,-483,-941,-563,154,75,178,160,318,0
-1147,-1249,-517,-963,-615,140,74,201,163,325,0
-1155,-1255,-561,-984,-660,124,71,220,162,321,0
-1161,-1261,-606,-1002,-695,107,67,233,156,304,0
-1166,-1266,-645,-1016,-719,91,61,237,146,278,0
-1169,-1270,-674,-1027,-734,76,54,230,132,245,0
-1171,-1273,-692,-1034,-744,63,47,215,117,207,0
-1173,-1275,-703,-1039,-750,52,40,191,100,170,0
-1174,-1277,-709,-1042,-753,44,34,163,84,135,0
-1176,-1278,-713,-1044,-756,37,29,133,69,106,0
-1177,-1278,-716,-1046,-758,32,24,105,57,83,0
-1178,-1279,-717,-1047,-758,29,21,81,47,65,0
-1178,-1279,-719,-1048,-758,26,18,62,39,53,0
-1179,-1280,-720,-1049,-759,24,16,49,33,45,0
-1179,-1280,-721,-1050,-759,22,14,40,29,40,0
-1180,-1281,-723,-1051,-760,21,13,34,26,37,0
-1180,-1281,-725,-1052,-762,20,12,30,24,35,0
-1181,-1282,-726,-1053,-764,19,11,27,23,33,0
-1181,-1282,-728,-1054,-767,19,10,25,22,32,0
-1182,-1283,-730,-1054,-771,18,10,24,20,31,0
-1183,-1284,-732,-1055,-774,17,9,22,19,30,0
-1183,-1285,-733,-1056,-777,17,9,20,19,28,0
-1184,-1285,-734,-1057,-780,16,8,19,18,26,0
-1184,-1286,-735,-1059,-783,16,8,17,17,24,0
-1185,-1287,-736,-1061,-785,15,7,16,16,21,0
-1185,-1287,-737,-1062,-787,15,6,14,15,19,0
-1185,-1287,-737,-1063,-788,14,6,13,14,16,0
-1185,-1287,-738,-1064,-787,14,5,11,13,13,0
-1185,-1286,-738,-1064,-785,13,4,10,11,10,0
-1186,-1285,-738,-1064,-782,13,4,9,10,8,0
-1186,-1284,-737,-1063,-779,12,4,9,9,7,0
-1186,-1283,-738,-1062,-776,12,4,8,8,6,0
-1186,-1283,-738,-1062,-774,12,4,7,7,6,0
-1187,-1283,-739,-1062,-774,11,4,7,7,7,0
-1187,-1284,-740,-1062,-774,11,5,7,7,8,0
-1187,-1286,-740,-1063,-776,11,5,7,7,10,0
-1188,-1287,-741,-1063,-777,11,6,6,7,12,3
-1188,-1288,-742,-1064,-779,11,6,6,7,13,0
-1188,-1288,-743,-1064,-781,10,6,6,7,14,0
-1188,-1288,-743,-1064,-782,10,5,5,7,15,0
-1188,-1288,-744,-1065,-783,10,5,4,7,15,0
-1188,-1287,-744,-1064,-783,10,4,4,7,14,0
-1188,-1287,-744,-1064,-782,9,3,3,7,13,0
-1188,-1286,-744,-1064,-780,9,3,2,6,11,0
-1188,-1286,-744,-1063,-778,9,3,2,6,10,0
-1188,-1286,-745,-1063,-777,9,3,1,6,10,0
-1189,-1286,-745,-1064,-777,9,3,1,6,10,0
-1189,-1286,-746,-1065,-778,9,3,1,6,10,0
-1190,-1287,-746,-1066,-780,9,3,0,6,10,0
-1190,-1288,-747,-1067,-781,8,3,0,6,11,0
-1191,-1289,-747,-1067,-782,8,4,0,6,11,0
-1191,-1290,-747,-1068,-783,8,3,0,6,12,0
-1191,-1291,-747,-1069,-783,8,3,0,5,12,0
-1191,-1291,-747,-1069,-783,7,3,0,5,11,0
-1192,-1292,-747,-1069,-782,7,2,-1,4,11,0
-1192,-1291,-747,-1069,-781,6,1,-1,3,10,0
-1192,-1291,-747,-1069,-781,6,1,-1,3,9,0
-1192,-1290,-747,-1068,-781,6,0,-2,2,9,0
-1193,-1290,-747,-1068,-783,6,0,-2,2,9,0
-1193,-1290,-748,-1068,-785,5,0,-2,1,9,0
-1194,-1290,-748,-1068,-787,5,0,-2,1,9,0
-1194,-1290,-747,-1068,-787,5,0,-2,1,8,0
-1193,-1290,-747,-1068,-785,4,0,-2,2,8,0
-1193,-1289,-746,-1067,-782,4,0,-2,2,8,0
-1192,-1289,-745,-1066,-779,4,0,-2,2,7,0
-1192,-1289,-745,-1065,-778,4,0,-2,2,7,0
-1193,-1289,-745,-1065,-779,4,0,-2,3,7,0
-1193,-1290,-746,-1065,-781,4,0,-1,3,7,0
-1194,-1290,-746,-1066,-784,4,1,-1,3,8,0
-1195,-1291,-746,-1067,-786,4,1,-1,4,9,0
-1195,-1291,-746,-1068,-788,4,1,0,4,9,0
-1196,-1291,-746,-1069,-789,4,0,0,4,9,0
-1195,-1291,-746,-1069,-789,3,0,0,4,9,0
-1195,-1291,-746,-1068,-788,3,0,0,4,8,0
-1194,-1290,-746,-1067,-787,3,0,0,3,7,0
-1194,-1290,-746,-1066,-787,2,0,-1,3,5,0
-1194,-1290,-746,-1066,-788,2,0,-1,3,4,0
-1194,-1290,-746,-1066,-789,2,0,-1,2,4,0
-1195,-1290,-746,-1067,-790,2,0,-1,2,3,0
-1195,-1290,-746,-1067,-791,2,0,-1,3,3,0
-1195,-1290,-746,-1067,-790,2,0,0,3,3,0
-1195,-1289,-746,-1067,-787,2,0,0,3,3,0
-1194,-1289,-746,-1066,-785,2,0,0,3,2,0
-1194,-1288,-745,-1065,-781,2,0,0,3,2,0
-1193,-1288,-745,-1064,-778,2,0,0,3,3,0
-1193,-1287,-745,-1063,-776,2,1,0,4,3,0
-1193,-1287,-745,-1063,-775,2,1,0,4,4,0
-1193,-1287,-745,-1063,-775,3,1,0,4,6,0
-1193,-1287,-744,-1064,-776,3,1,0,5,8,0
-1193,-1287,-744,-1064,-776,3,2,0,5,10,0
-1194,-1288,-743,-1064,-777,3,2,0,6,12,0
-1194,-1288,-743,-1064,-777,3,2,0,6,13,0
-1194,-1289,-743,-1065,-777,4,3,0,6,14,0
-1194,-1290,-744,-1066,-779,4,3,0,6,15,0
-1195,-1291,-744,-1067,-781,3,2,0,6,15,0
-1195,-1292,-745,-1068,-784,3,2,1,6,14,0
-1195,-1293,-746,-1069,-786,3,2,1,5,14,0
-1195,-1293,-747,-1069,-788,3,1,1,5,13,0
-1195,-1293,-747,-1069,-789,2,0,0,4,11,0
-1195,-1292,-747,-1068,-788,2,0,0,3,10,0
-1195,-1292,-746,-1068,-786,2,0,0,3,8,0
-1194,-1291,-746,-1067,-784,2,-1,0,2,7,0
-1194,-1291,-745,-1067,-782,2,-1,0,2,6,0
-1194,-1290,-744,-1067,-780,2,-1,-1,2,5,0
